Время;Имя узла;IP адрес;CPU (%);RAM (%);Disk (%)
23:43:28;test_agent;127.0.0.1;3.2;62.3;26.2
23:43:29;MacBook-Margo;127.0.0.1;5.6;62.8;26.2
23:43:31;test_agent;127.0.0.1;4.0;62.5;26.2
23:43:32;MacBook-Margo;127.0.0.1;6.9;62.5;26.2
23:43:34;test_agent;127.0.0.1;2.3;62.1;26.2
23:43:35;MacBook-Margo;127.0.0.1;6.9;62.7;26.2
23:43:37;test_agent;127.0.0.1;4.0;62.6;26.2
23:43:38;MacBook-Margo;127.0.0.1;5.6;62.6;26.2
23:43:40;test_agent;127.0.0.1;2.2;62.1;26.2
23:43:41;MacBook-Margo;127.0.0.1;5.7;62.3;26.2
23:43:43;test_agent;127.0.0.1;2.1;62.2;26.2
23:43:45;MacBook-Margo;127.0.0.1;4.2;62.2;26.2
23:43:46;test_agent;127.0.0.1;2.0;62.1;26.2
23:43:48;MacBook-Margo;127.0.0.1;6.0;62.3;26.2
23:43:49;test_agent;127.0.0.1;3.3;62.2;26.2
23:43:51;MacBook-Margo;127.0.0.1;4.2;62.3;26.2
23:43:52;test_agent;127.0.0.1;2.6;62.1;26.2
23:43:54;MacBook-Margo;127.0.0.1;4.6;62.2;26.2
23:43:55;test_agent;127.0.0.1;2.1;62.1;26.2
23:43:57;MacBook-Margo;127.0.0.1;3.9;62.2;26.2
23:43:58;test_agent;127.0.0.1;5.4;63.0;26.2
23:44:00;MacBook-Margo;127.0.0.1;6.7;62.7;26.2
23:44:01;test_agent;127.0.0.1;1.9;62.4;26.2
23:44:03;MacBook-Margo;127.0.0.1;6.0;62.3;26.2
23:44:04;test_agent;127.0.0.1;7.3;62.7;26.2
23:44:06;MacBook-Margo;127.0.0.1;11.9;62.7;26.2
23:44:07;test_agent;127.0.0.1;1.6;62.2;26.2
23:44:09;MacBook-Margo;127.0.0.1;7.1;62.5;26.2
23:44:10;test_agent;127.0.0.1;9.8;62.7;26.2
23:44:12;MacBook-Margo;127.0.0.1;7.9;62.7;26.2
23:44:15;MacBook-Margo;127.0.0.1;4.6;61.7;26.2
23:44:18;MacBook-Margo;127.0.0.1;3.8;61.5;26.2
23:44:21;MacBook-Margo;127.0.0.1;3.7;61.4;26.2
23:44:24;MacBook-Margo;127.0.0.1;1.4;61.3;26.2
23:44:27;MacBook-Margo;127.0.0.1;1.4;61.3;26.2
23:44:30;MacBook-Margo;127.0.0.1;0.8;61.5;26.2
23:44:33;MacBook-Margo;127.0.0.1;2.2;61.7;26.2
23:44:36;MacBook-Margo;127.0.0.1;5.8;62.1;26.2
23:44:39;MacBook-Margo;127.0.0.1;9.9;63.5;26.3
23:44:42;MacBook-Margo;127.0.0.1;11.9;66.7;26.3
23:44:45;MacBook-Margo;127.0.0.1;11.5;66.0;26.3
23:44:48;MacBook-Margo;127.0.0.1;15.6;68.7;26.3
23:44:52;MacBook-Margo;127.0.0.1;13.4;68.0;26.3
23:44:55;MacBook-Margo;127.0.0.1;7.0;67.0;26.3
23:44:58;MacBook-Margo;127.0.0.1;6.1;66.7;26.3
23:45:01;MacBook-Margo;127.0.0.1;6.5;67.6;26.3
23:45:04;MacBook-Margo;127.0.0.1;29.2;70.5;26.3
23:45:07;MacBook-Margo;127.0.0.1;22.9;71.4;26.3
23:45:11;MacBook-Margo;127.0.0.1;30.7;71.7;26.3
23:45:14;MacBook-Margo;127.0.0.1;30.0;72.6;26.3
23:45:17;MacBook-Margo;127.0.0.1;21.4;73.4;26.3
23:45:20;MacBook-Margo;127.0.0.1;23.6;73.2;26.3
23:45:23;MacBook-Margo;127.0.0.1;15.2;73.2;26.3
23:45:26;MacBook-Margo;127.0.0.1;5.3;73.3;26.3
23:45:29;MacBook-Margo;127.0.0.1;7.4;73.5;26.3
23:45:33;MacBook-Margo;127.0.0.1;27.9;73.8;26.3
23:45:36;MacBook-Margo;127.0.0.1;7.6;73.2;26.3
23:45:39;MacBook-Margo;127.0.0.1;29.9;71.2;26.3
23:45:42;MacBook-Margo;127.0.0.1;42.0;73.8;26.3
23:45:45;MacBook-Margo;127.0.0.1;26.7;77.5;26.3
23:45:54;MacBook-Margo;127.0.0.1;30.0;79.5;26.3
23:46:00;MacBook-Margo;127.0.0.1;19.5;79.4;26.3
23:46:03;MacBook-Margo;127.0.0.1;23.7;79.4;26.3
23:46:06;MacBook-Margo;127.0.0.1;16.5;79.2;26.3
23:46:09;MacBook-Margo;127.0.0.1;16.9;78.8;26.3
23:46:13;MacBook-Margo;127.0.0.1;15.6;78.0;26.3
23:46:16;MacBook-Margo;127.0.0.1;10.6;74.6;26.3
23:46:19;MacBook-Margo;127.0.0.1;9.3;74.5;26.3
23:46:22;MacBook-Margo;127.0.0.1;9.8;74.2;26.3
23:46:25;MacBook-Margo;127.0.0.1;20.8;70.0;26.3
23:46:28;MacBook-Margo;127.0.0.1;8.9;70.5;26.3
23:46:32;MacBook-Margo;127.0.0.1;7.1;70.1;26.3
23:46:35;MacBook-Margo;127.0.0.1;8.5;70.0;26.3
23:46:38;MacBook-Margo;127.0.0.1;9.6;70.5;26.3
23:46:41;MacBook-Margo;127.0.0.1;9.1;70.4;26.3
23:46:44;MacBook-Margo;127.0.0.1;10.8;71.3;26.3
23:46:48;MacBook-Margo;127.0.0.1;8.8;71.7;26.3
23:46:51;MacBook-Margo;127.0.0.1;7.2;71.6;26.3
23:46:54;MacBook-Margo;127.0.0.1;9.6;71.7;26.3
23:46:57;MacBook-Margo;127.0.0.1;9.0;71.8;26.3
23:47:00;MacBook-Margo;127.0.0.1;8.1;71.3;26.3
23:47:03;MacBook-Margo;127.0.0.1;9.0;71.4;26.3
23:47:07;MacBook-Margo;127.0.0.1;10.7;72.7;26.3
23:47:10;MacBook-Margo;127.0.0.1;8.8;72.0;26.3
23:47:13;MacBook-Margo;127.0.0.1;32.7;70.5;26.3
23:47:16;MacBook-Margo;127.0.0.1;23.1;75.4;26.3
23:47:19;MacBook-Margo;127.0.0.1;17.9;76.5;26.3
23:47:22;MacBook-Margo;127.0.0.1;9.3;76.3;26.3
23:47:26;MacBook-Margo;127.0.0.1;9.8;75.3;26.3
23:47:29;MacBook-Margo;127.0.0.1;9.2;74.5;26.3
23:47:32;MacBook-Margo;127.0.0.1;23.1;78.9;26.3
23:47:35;MacBook-Margo;127.0.0.1;14.2;77.4;26.3
23:47:38;MacBook-Margo;127.0.0.1;17.9;76.8;26.3
23:47:41;MacBook-Margo;127.0.0.1;8.6;74.8;26.3
23:47:44;MacBook-Margo;127.0.0.1;12.7;78.6;26.3
23:47:47;MacBook-Margo;127.0.0.1;11.9;77.7;26.3
23:47:51;MacBook-Margo;127.0.0.1;10.1;77.0;26.3
23:47:54;MacBook-Margo;127.0.0.1;10.6;75.8;26.3
23:47:57;MacBook-Margo;127.0.0.1;8.4;75.1;26.3
23:48:00;MacBook-Margo;127.0.0.1;10.7;78.1;26.3
23:48:03;MacBook-Margo;127.0.0.1;6.3;77.6;26.3
23:48:07;MacBook-Margo;127.0.0.1;8.0;75.0;26.3
23:48:10;MacBook-Margo;127.0.0.1;11.3;76.1;26.3
23:48:13;MacBook-Margo;127.0.0.1;9.4;74.8;26.3
23:48:16;MacBook-Margo;127.0.0.1;7.8;76.3;26.3
23:48:19;MacBook-Margo;127.0.0.1;19.7;77.3;26.3
23:48:23;MacBook-Margo;127.0.0.1;9.4;78.3;26.3
23:48:26;MacBook-Margo;127.0.0.1;19.9;77.9;26.3
23:48:29;MacBook-Margo;127.0.0.1;8.7;78.4;26.3
23:48:32;MacBook-Margo;127.0.0.1;7.8;77.6;26.3
23:48:35;MacBook-Margo;127.0.0.1;8.3;76.5;26.3
23:48:38;MacBook-Margo;127.0.0.1;15.3;78.3;26.3
23:48:41;MacBook-Margo;127.0.0.1;10.2;77.8;26.3
23:48:45;MacBook-Margo;127.0.0.1;15.2;78.1;26.3
23:48:48;MacBook-Margo;127.0.0.1;10.1;78.5;26.3
23:48:51;MacBook-Margo;127.0.0.1;7.7;74.8;26.3
23:48:54;MacBook-Margo;127.0.0.1;8.3;75.1;26.3
23:48:57;MacBook-Margo;127.0.0.1;7.7;75.0;26.3
23:49:01;MacBook-Margo;127.0.0.1;13.4;78.6;26.3
23:49:04;MacBook-Margo;127.0.0.1;8.2;78.2;26.3
23:49:07;MacBook-Margo;127.0.0.1;9.7;77.7;26.3
23:49:10;MacBook-Margo;127.0.0.1;22.4;78.4;26.3
23:49:13;MacBook-Margo;127.0.0.1;13.8;78.3;26.3
23:49:17;MacBook-Margo;127.0.0.1;15.3;78.5;26.3
23:49:20;MacBook-Margo;127.0.0.1;11.5;77.9;26.3
23:49:23;MacBook-Margo;127.0.0.1;33.5;68.4;26.3
23:49:26;MacBook-Margo;127.0.0.1;25.5;72.3;26.3
23:49:29;MacBook-Margo;127.0.0.1;13.1;72.4;26.3
23:49:33;MacBook-Margo;127.0.0.1;12.1;73.2;26.3
23:49:36;MacBook-Margo;127.0.0.1;16.5;73.6;26.3
23:49:39;MacBook-Margo;127.0.0.1;13.1;74.6;26.3
23:49:42;MacBook-Margo;127.0.0.1;12.9;75.5;26.3
23:49:45;MacBook-Margo;127.0.0.1;16.2;75.6;26.3
23:49:48;MacBook-Margo;127.0.0.1;13.0;75.2;26.3
23:49:52;MacBook-Margo;127.0.0.1;11.6;75.3;26.3
23:49:55;MacBook-Margo;127.0.0.1;14.0;75.5;26.3
23:49:58;MacBook-Margo;127.0.0.1;12.0;75.3;26.3
23:50:01;MacBook-Margo;127.0.0.1;14.1;75.1;26.3
23:50:04;MacBook-Margo;127.0.0.1;10.8;74.8;26.3
23:50:07;MacBook-Margo;127.0.0.1;12.0;75.1;26.3
23:50:11;MacBook-Margo;127.0.0.1;12.7;75.5;26.3
23:50:14;MacBook-Margo;127.0.0.1;12.9;76.2;26.3
23:50:17;MacBook-Margo;127.0.0.1;10.2;75.9;26.3
23:50:20;MacBook-Margo;127.0.0.1;11.4;76.3;26.3
23:50:23;MacBook-Margo;127.0.0.1;11.4;76.2;26.3
23:50:27;MacBook-Margo;127.0.0.1;12.4;75.8;26.3
23:50:30;MacBook-Margo;127.0.0.1;6.9;74.4;26.3
23:50:33;MacBook-Margo;127.0.0.1;13.5;76.8;26.3
23:50:36;MacBook-Margo;127.0.0.1;13.4;77.1;26.3
23:50:39;MacBook-Margo;127.0.0.1;13.3;77.3;26.3
23:50:42;MacBook-Margo;127.0.0.1;10.7;76.6;26.3
23:50:46;MacBook-Margo;127.0.0.1;16.9;76.7;26.3
23:50:49;MacBook-Margo;127.0.0.1;11.5;77.1;26.3
23:50:52;MacBook-Margo;127.0.0.1;14.4;77.4;26.3
23:50:55;MacBook-Margo;127.0.0.1;12.2;77.4;26.3
23:50:58;MacBook-Margo;127.0.0.1;11.0;77.4;26.3
23:51:02;MacBook-Margo;127.0.0.1;11.7;77.3;26.3
23:51:05;MacBook-Margo;127.0.0.1;11.6;77.7;26.3
23:51:08;MacBook-Margo;127.0.0.1;9.5;77.6;26.3
23:51:11;MacBook-Margo;127.0.0.1;11.0;77.3;26.3
23:51:14;MacBook-Margo;127.0.0.1;8.0;76.9;26.3
23:51:18;MacBook-Margo;127.0.0.1;8.8;77.2;26.3
23:51:21;MacBook-Margo;127.0.0.1;25.4;74.1;26.3
23:51:24;MacBook-Margo;127.0.0.1;15.3;75.0;26.3
23:51:27;MacBook-Margo;127.0.0.1;20.6;70.2;26.3
23:51:30;MacBook-Margo;127.0.0.1;21.7;74.0;26.3
23:51:33;MacBook-Margo;127.0.0.1;13.6;76.5;26.3
23:51:37;MacBook-Margo;127.0.0.1;15.2;78.0;26.3
23:51:40;MacBook-Margo;127.0.0.1;14.2;78.6;26.3
23:51:43;MacBook-Margo;127.0.0.1;9.4;74.9;26.3
23:51:46;MacBook-Margo;127.0.0.1;12.0;78.3;26.3
23:51:49;MacBook-Margo;127.0.0.1;10.6;78.4;26.3
23:51:52;MacBook-Margo;127.0.0.1;10.4;78.5;26.3
23:51:56;MacBook-Margo;127.0.0.1;8.7;78.7;26.3
23:51:59;MacBook-Margo;127.0.0.1;13.4;79.1;26.3
23:52:02;MacBook-Margo;127.0.0.1;14.2;78.8;26.3
23:52:05;MacBook-Margo;127.0.0.1;18.0;79.2;26.3
23:52:08;MacBook-Margo;127.0.0.1;16.2;79.5;26.3
23:52:11;MacBook-Margo;127.0.0.1;14.5;79.3;26.3
23:52:15;MacBook-Margo;127.0.0.1;16.8;80.0;26.3
23:52:18;MacBook-Margo;127.0.0.1;20.8;79.1;26.3
23:52:21;MacBook-Margo;127.0.0.1;19.3;79.2;26.3
23:52:24;MacBook-Margo;127.0.0.1;25.3;79.6;26.3
23:52:27;MacBook-Margo;127.0.0.1;19.7;79.3;26.3
23:52:30;MacBook-Margo;127.0.0.1;14.9;78.9;26.3
23:52:33;MacBook-Margo;127.0.0.1;16.7;78.6;26.3
23:52:37;MacBook-Margo;127.0.0.1;13.8;79.0;26.3
23:52:40;MacBook-Margo;127.0.0.1;17.9;78.3;26.3
23:52:43;MacBook-Margo;127.0.0.1;17.6;79.0;26.3
23:52:46;MacBook-Margo;127.0.0.1;19.9;78.7;26.3
23:52:49;MacBook-Margo;127.0.0.1;17.6;78.7;26.3
23:52:52;MacBook-Margo;127.0.0.1;18.9;78.7;26.3
23:52:55;MacBook-Margo;127.0.0.1;19.5;79.1;26.3
23:52:59;MacBook-Margo;127.0.0.1;18.7;79.6;26.3
23:53:02;MacBook-Margo;127.0.0.1;16.4;79.7;26.3
23:53:05;MacBook-Margo;127.0.0.1;19.7;79.0;26.3
23:53:08;MacBook-Margo;127.0.0.1;14.4;78.2;26.3
23:53:11;MacBook-Margo;127.0.0.1;14.1;79.1;26.3
23:53:14;MacBook-Margo;127.0.0.1;17.1;79.9;26.3
23:53:17;MacBook-Margo;127.0.0.1;13.8;78.6;26.3
23:53:21;MacBook-Margo;127.0.0.1;11.0;78.4;26.3
23:53:24;MacBook-Margo;127.0.0.1;12.8;78.9;26.3
23:53:27;MacBook-Margo;127.0.0.1;14.5;79.4;26.3
23:53:30;MacBook-Margo;127.0.0.1;14.8;79.2;26.3
23:53:33;MacBook-Margo;127.0.0.1;14.8;79.4;26.3
23:53:37;MacBook-Margo;127.0.0.1;13.1;78.8;26.3
23:53:40;MacBook-Margo;127.0.0.1;13.4;79.3;26.3
23:53:43;MacBook-Margo;127.0.0.1;15.8;79.3;26.3
23:53:46;MacBook-Margo;127.0.0.1;13.0;78.6;26.3
23:53:49;MacBook-Margo;127.0.0.1;11.8;79.0;26.3
23:53:53;MacBook-Margo;127.0.0.1;15.0;79.3;26.3
23:53:56;MacBook-Margo;127.0.0.1;17.8;79.3;26.3
23:53:59;MacBook-Margo;127.0.0.1;12.2;79.1;26.3
23:54:02;MacBook-Margo;127.0.0.1;9.8;79.7;26.3
23:54:05;MacBook-Margo;127.0.0.1;14.0;79.1;26.3
23:54:08;MacBook-Margo;127.0.0.1;11.5;78.3;26.3
23:54:11;MacBook-Margo;127.0.0.1;10.8;79.0;26.3
23:54:15;MacBook-Margo;127.0.0.1;19.9;67.3;26.3
23:54:18;MacBook-Margo;127.0.0.1;22.1;71.8;26.3
23:54:21;MacBook-Margo;127.0.0.1;12.5;72.8;26.3
23:54:24;MacBook-Margo;127.0.0.1;14.7;73.4;26.3
23:54:27;MacBook-Margo;127.0.0.1;11.9;74.1;26.3
23:54:30;MacBook-Margo;127.0.0.1;13.5;74.4;26.3
23:54:33;MacBook-Margo;127.0.0.1;13.8;74.4;26.3
23:54:37;MacBook-Margo;127.0.0.1;11.9;75.6;26.3
23:54:40;MacBook-Margo;127.0.0.1;12.3;75.2;26.3
23:54:43;MacBook-Margo;127.0.0.1;12.9;75.7;26.3
23:54:46;MacBook-Margo;127.0.0.1;12.8;76.1;26.3
23:54:49;MacBook-Margo;127.0.0.1;11.6;76.4;26.3
23:54:53;MacBook-Margo;127.0.0.1;13.2;76.3;26.3
23:54:56;MacBook-Margo;127.0.0.1;10.3;76.1;26.3
23:54:59;MacBook-Margo;127.0.0.1;12.3;76.1;26.3
23:55:02;MacBook-Margo;127.0.0.1;13.8;76.3;26.3
23:55:05;MacBook-Margo;127.0.0.1;15.9;76.3;26.3
23:55:08;MacBook-Margo;127.0.0.1;12.3;76.2;26.3
23:55:12;MacBook-Margo;127.0.0.1;9.9;76.3;26.3
23:55:15;MacBook-Margo;127.0.0.1;12.3;76.4;26.3
23:55:18;MacBook-Margo;127.0.0.1;13.7;76.2;26.3
23:55:21;MacBook-Margo;127.0.0.1;11.3;76.2;26.3
23:55:24;MacBook-Margo;127.0.0.1;13.5;76.2;26.3
23:55:28;MacBook-Margo;127.0.0.1;10.0;76.4;26.3
23:55:31;MacBook-Margo;127.0.0.1;20.6;76.0;26.3
23:55:34;MacBook-Margo;127.0.0.1;16.9;75.5;26.3
23:55:37;MacBook-Margo;127.0.0.1;13.4;76.0;26.3
23:55:40;MacBook-Margo;127.0.0.1;10.7;75.5;26.3
23:55:43;MacBook-Margo;127.0.0.1;21.6;72.9;26.3
23:55:47;MacBook-Margo;127.0.0.1;22.2;74.3;26.3
23:55:50;MacBook-Margo;127.0.0.1;19.8;74.5;26.3
23:55:53;MacBook-Margo;127.0.0.1;14.6;74.9;26.3
23:55:56;MacBook-Margo;127.0.0.1;13.6;75.0;26.3
23:55:59;MacBook-Margo;127.0.0.1;13.0;75.1;26.3
23:56:02;MacBook-Margo;127.0.0.1;12.7;75.2;26.3
23:56:06;MacBook-Margo;127.0.0.1;12.0;75.2;26.3
23:56:09;MacBook-Margo;127.0.0.1;12.1;75.4;26.3
23:56:12;MacBook-Margo;127.0.0.1;11.1;75.8;26.3
23:56:15;MacBook-Margo;127.0.0.1;10.3;75.9;26.3
23:56:18;MacBook-Margo;127.0.0.1;12.7;75.5;26.3
23:56:22;MacBook-Margo;127.0.0.1;11.4;75.2;26.3
23:56:25;MacBook-Margo;127.0.0.1;11.2;75.2;26.3
23:56:28;MacBook-Margo;127.0.0.1;11.5;75.6;26.3
23:56:31;MacBook-Margo;127.0.0.1;12.9;75.4;26.3
23:56:34;MacBook-Margo;127.0.0.1;11.9;74.8;26.3
23:56:37;MacBook-Margo;127.0.0.1;11.4;76.0;26.3
23:56:41;MacBook-Margo;127.0.0.1;9.0;75.4;26.3
23:56:44;MacBook-Margo;127.0.0.1;13.0;76.5;26.3
23:56:47;MacBook-Margo;127.0.0.1;10.6;76.1;26.3
23:56:50;MacBook-Margo;127.0.0.1;13.5;76.8;26.3
23:56:53;MacBook-Margo;127.0.0.1;10.5;76.6;26.3
23:56:56;MacBook-Margo;127.0.0.1;7.5;75.2;26.3
23:56:59;MacBook-Margo;127.0.0.1;9.7;76.6;26.3
23:57:03;MacBook-Margo;127.0.0.1;8.9;75.9;26.3
23:57:06;MacBook-Margo;127.0.0.1;11.3;76.9;26.3
23:57:09;MacBook-Margo;127.0.0.1;8.2;76.2;26.3
23:57:12;MacBook-Margo;127.0.0.1;32.3;68.9;26.3
23:57:15;MacBook-Margo;127.0.0.1;24.5;73.5;26.3
23:57:18;MacBook-Margo;127.0.0.1;10.9;75.9;26.3
23:57:22;MacBook-Margo;127.0.0.1;14.7;77.5;26.3
23:57:25;MacBook-Margo;127.0.0.1;9.2;76.4;26.3
23:57:28;MacBook-Margo;127.0.0.1;10.2;76.9;26.3
23:57:31;MacBook-Margo;127.0.0.1;9.5;76.5;26.3
23:57:34;MacBook-Margo;127.0.0.1;16.0;77.6;26.3
23:57:37;MacBook-Margo;127.0.0.1;18.7;72.8;26.3
23:57:40;MacBook-Margo;127.0.0.1;10.4;72.9;26.3
23:57:44;MacBook-Margo;127.0.0.1;9.0;72.4;26.3
23:57:47;MacBook-Margo;127.0.0.1;9.1;72.3;26.3
23:57:50;MacBook-Margo;127.0.0.1;37.1;70.2;26.3
23:57:53;MacBook-Margo;127.0.0.1;32.0;76.1;26.3
23:57:56;MacBook-Margo;127.0.0.1;14.5;76.5;26.3
23:57:59;MacBook-Margo;127.0.0.1;11.5;76.4;26.3
23:58:02;MacBook-Margo;127.0.0.1;16.2;76.3;26.3
23:58:06;MacBook-Margo;127.0.0.1;10.9;76.0;26.3
23:58:09;MacBook-Margo;127.0.0.1;8.1;75.7;26.3
23:58:12;MacBook-Margo;127.0.0.1;9.3;74.5;26.3
23:58:15;MacBook-Margo;127.0.0.1;15.7;76.2;26.3
23:58:18;MacBook-Margo;127.0.0.1;18.5;76.7;26.3
23:58:21;MacBook-Margo;127.0.0.1;11.6;74.1;26.3
23:58:25;MacBook-Margo;127.0.0.1;8.1;74.2;26.3
23:58:28;MacBook-Margo;127.0.0.1;8.7;74.2;26.3
23:58:31;MacBook-Margo;127.0.0.1;8.6;74.3;26.3
23:58:34;MacBook-Margo;127.0.0.1;9.6;74.3;26.3
23:58:37;MacBook-Margo;127.0.0.1;8.4;74.5;26.3
23:58:41;MacBook-Margo;127.0.0.1;14.2;74.4;26.3
23:58:44;MacBook-Margo;127.0.0.1;8.5;78.1;26.3
23:58:47;MacBook-Margo;127.0.0.1;22.9;67.6;26.3
23:58:50;MacBook-Margo;127.0.0.1;26.4;71.9;26.3
23:58:53;MacBook-Margo;127.0.0.1;23.5;76.1;26.3
23:58:56;MacBook-Margo;127.0.0.1;18.2;77.1;26.3
23:58:59;MacBook-Margo;127.0.0.1;24.1;78.0;26.3
23:59:03;MacBook-Margo;127.0.0.1;18.2;77.1;26.3
23:59:06;MacBook-Margo;127.0.0.1;18.9;78.1;26.3
23:59:09;MacBook-Margo;127.0.0.1;20.9;78.3;26.3
23:59:12;MacBook-Margo;127.0.0.1;18.0;77.7;26.3
23:59:15;MacBook-Margo;127.0.0.1;16.4;78.5;26.3
23:59:18;MacBook-Margo;127.0.0.1;14.6;77.4;26.3
23:59:21;MacBook-Margo;127.0.0.1;13.7;77.3;26.3
23:59:24;MacBook-Margo;127.0.0.1;14.5;78.6;26.3
23:59:28;MacBook-Margo;127.0.0.1;14.4;78.1;26.3
23:59:31;MacBook-Margo;127.0.0.1;11.6;77.3;26.3
23:59:34;MacBook-Margo;127.0.0.1;14.6;77.8;26.3
23:59:37;MacBook-Margo;127.0.0.1;12.7;77.7;26.3
23:59:40;MacBook-Margo;127.0.0.1;40.6;70.1;26.3
23:59:43;MacBook-Margo;127.0.0.1;10.1;70.9;26.3
23:59:47;MacBook-Margo;127.0.0.1;13.2;70.7;26.3
23:59:50;MacBook-Margo;127.0.0.1;19.0;71.4;26.3
23:59:53;MacBook-Margo;127.0.0.1;13.9;71.6;26.3
23:59:56;MacBook-Margo;127.0.0.1;13.9;72.0;26.3
23:59:59;MacBook-Margo;127.0.0.1;12.0;72.5;26.3
00:00:02;MacBook-Margo;127.0.0.1;12.0;73.7;26.3
00:00:06;MacBook-Margo;127.0.0.1;14.1;74.1;26.3
00:00:09;MacBook-Margo;127.0.0.1;11.7;74.3;26.3
00:00:12;MacBook-Margo;127.0.0.1;12.9;74.4;26.3
00:00:15;MacBook-Margo;127.0.0.1;11.5;74.2;26.3
00:00:18;MacBook-Margo;127.0.0.1;12.8;73.9;26.3
00:00:21;MacBook-Margo;127.0.0.1;9.7;73.5;26.3
00:00:24;MacBook-Margo;127.0.0.1;18.2;72.8;26.3
00:00:28;MacBook-Margo;127.0.0.1;11.0;73.5;26.3
00:00:31;MacBook-Margo;127.0.0.1;11.3;73.3;26.3
00:00:34;MacBook-Margo;127.0.0.1;13.7;74.2;26.3
00:00:37;MacBook-Margo;127.0.0.1;15.0;74.6;26.3
00:00:40;MacBook-Margo;127.0.0.1;14.1;74.4;26.3
00:00:44;MacBook-Margo;127.0.0.1;12.2;74.4;26.3
00:00:47;MacBook-Margo;127.0.0.1;13.1;74.2;26.3
00:00:50;MacBook-Margo;127.0.0.1;10.7;74.6;26.3
00:00:53;MacBook-Margo;127.0.0.1;12.3;74.4;26.3
00:00:56;MacBook-Margo;127.0.0.1;11.8;74.2;26.3
00:00:59;MacBook-Margo;127.0.0.1;18.9;74.2;26.3
00:01:03;MacBook-Margo;127.0.0.1;10.4;73.9;26.3
00:01:06;MacBook-Margo;127.0.0.1;15.9;73.5;26.3
00:01:09;MacBook-Margo;127.0.0.1;12.0;73.1;26.3
00:01:12;MacBook-Margo;127.0.0.1;12.9;73.6;26.3
00:01:15;MacBook-Margo;127.0.0.1;12.0;74.7;26.3
00:01:18;MacBook-Margo;127.0.0.1;15.5;75.2;26.3
00:01:22;MacBook-Margo;127.0.0.1;7.8;74.8;26.3
00:01:25;MacBook-Margo;127.0.0.1;11.5;74.8;26.3
00:01:28;MacBook-Margo;127.0.0.1;11.7;74.7;26.3
00:01:31;MacBook-Margo;127.0.0.1;14.4;74.3;26.3
00:01:34;MacBook-Margo;127.0.0.1;12.8;74.3;26.3
00:01:37;MacBook-Margo;127.0.0.1;9.4;74.1;26.3
00:01:41;MacBook-Margo;127.0.0.1;25.0;69.2;26.3
00:01:44;MacBook-Margo;127.0.0.1;31.2;73.6;26.3
00:01:47;MacBook-Margo;127.0.0.1;34.6;78.2;26.3
00:01:50;MacBook-Margo;127.0.0.1;12.7;77.4;26.3
00:01:53;MacBook-Margo;127.0.0.1;9.2;76.7;26.3
00:01:56;MacBook-Margo;127.0.0.1;8.8;75.9;26.3
00:01:59;MacBook-Margo;127.0.0.1;11.3;77.0;26.3
00:02:03;MacBook-Margo;127.0.0.1;10.8;76.4;26.3
00:02:06;MacBook-Margo;127.0.0.1;10.1;74.9;26.3
00:02:09;MacBook-Margo;127.0.0.1;8.2;74.8;26.3
00:02:12;MacBook-Margo;127.0.0.1;8.6;74.9;26.3
00:02:15;MacBook-Margo;127.0.0.1;7.7;74.9;26.3
00:02:19;MacBook-Margo;127.0.0.1;7.0;74.5;26.3
00:02:22;MacBook-Margo;127.0.0.1;8.0;74.7;26.3
00:02:25;MacBook-Margo;127.0.0.1;8.5;74.6;26.3
00:02:28;MacBook-Margo;127.0.0.1;9.4;74.9;26.3
00:02:31;MacBook-Margo;127.0.0.1;12.0;78.1;26.3
00:02:35;MacBook-Margo;127.0.0.1;11.5;76.3;26.3
00:02:38;MacBook-Margo;127.0.0.1;18.7;77.7;26.3
00:02:41;MacBook-Margo;127.0.0.1;11.7;78.4;26.3
00:02:44;MacBook-Margo;127.0.0.1;8.5;76.3;26.3
00:02:47;MacBook-Margo;127.0.0.1;8.8;78.0;26.3
00:02:50;MacBook-Margo;127.0.0.1;11.5;77.5;26.3
00:02:54;MacBook-Margo;127.0.0.1;12.1;77.6;26.3
00:02:57;MacBook-Margo;127.0.0.1;15.7;78.9;26.3
00:03:00;MacBook-Margo;127.0.0.1;7.8;78.6;26.3
00:03:03;MacBook-Margo;127.0.0.1;9.4;77.6;26.3
00:03:06;MacBook-Margo;127.0.0.1;11.8;77.9;26.3
00:03:09;MacBook-Margo;127.0.0.1;12.2;78.5;26.3
00:03:13;MacBook-Margo;127.0.0.1;12.4;76.1;26.3
00:03:16;MacBook-Margo;127.0.0.1;9.1;76.1;26.3
00:03:19;MacBook-Margo;127.0.0.1;9.5;75.9;26.3
00:03:22;MacBook-Margo;127.0.0.1;8.2;75.9;26.3
00:03:25;MacBook-Margo;127.0.0.1;11.1;76.0;26.3
00:03:28;MacBook-Margo;127.0.0.1;10.3;75.9;26.3
00:03:32;MacBook-Margo;127.0.0.1;9.4;75.9;26.3
00:03:35;MacBook-Margo;127.0.0.1;11.0;76.3;26.3
00:03:38;MacBook-Margo;127.0.0.1;9.8;76.4;26.3
00:03:41;MacBook-Margo;127.0.0.1;7.0;76.5;26.3
00:03:44;MacBook-Margo;127.0.0.1;8.1;76.3;26.3
00:03:47;MacBook-Margo;127.0.0.1;7.4;76.2;26.3
00:03:51;MacBook-Margo;127.0.0.1;8.3;76.4;26.3
